"","uid","question","scenario","rating","recall","realrate","know","num_uid"
"1683","61632b52ab37a7fde834300f",6,8,46,14,81,13,54
"1684","61632b52ab37a7fde834300f",7,24,78,16,91,16,54
"1685","61632b52ab37a7fde834300f",8,15,57,19,95,26,54
"1686","61632b52ab37a7fde834300f",9,26,97,36,96,30,54
"1687","61632b52ab37a7fde834300f",10,27,50,35,93,13,54
"1688","61632b52ab37a7fde834300f",11,1,95,36,95,41,54
"1689","61632b52ab37a7fde834300f",12,4,49,11,98,27,54
"1690","61632b52ab37a7fde834300f",13,17,98,9,89,16,54
"1691","61632b52ab37a7fde834300f",14,2,97,10,99,15,54
"1692","61632b52ab37a7fde834300f",15,22,50,47,83,27,54
"1693","61632b52ab37a7fde834300f",16,19,50,6,88,71,54
"1694","61632b52ab37a7fde834300f",17,5,97,8,96,42,54
"1695","61632b52ab37a7fde834300f",18,6,49,39,97,54,54
"1696","61632b52ab37a7fde834300f",19,30,98,31,93,32,54
"1697","61632b52ab37a7fde834300f",20,31,98,34,99,56,54
"1698","61632b52ab37a7fde834300f",21,29,99,47,98,52,54
"1699","61632b52ab37a7fde834300f",22,20,97,51,97,42,54
"1700","61632b52ab37a7fde834300f",23,9,60,13,81,39,54
"1701","61632b52ab37a7fde834300f",24,13,66,51,93,54,54
"1702","61632b52ab37a7fde834300f",25,10,96,11,64,37,54
"1703","61632b52ab37a7fde834300f",26,14,82,14,81,19,54
"1704","61632b52ab37a7fde834300f",27,25,98,48,97,64,54
"1705","61632b52ab37a7fde834300f",28,21,99,37,87,53,54
"1706","61632b52ab37a7fde834300f",29,3,64,34,50,15,54
"1707","61632b52ab37a7fde834300f",30,7,51,30,82,40,54
"1708","616b17b1354b58fbf4908d4c",0,26,30,2,99,1,55
"1709","616b17b1354b58fbf4908d4c",1,23,29,0,98,20,55
"1710","616b17b1354b58fbf4908d4c",2,9,53,5,76,2,55
"1711","616b17b1354b58fbf4908d4c",3,25,82,86,99,92,55
"1712","616b17b1354b58fbf4908d4c",4,10,78,2,70,5,55
"1713","616b17b1354b58fbf4908d4c",5,31,99,97,99,99,55
"1714","616b17b1354b58fbf4908d4c",6,5,99,10,99,9,55
"1715","616b17b1354b58fbf4908d4c",7,3,88,17,92,24,55
"1716","616b17b1354b58fbf4908d4c",8,19,4,2,88,29,55
"1717","616b17b1354b58fbf4908d4c",9,11,99,1,85,42,55
"1718","616b17b1354b58fbf4908d4c",10,22,95,3,78,9,55
"1719","616b17b1354b58fbf4908d4c",11,27,27,80,95,78,55
"1720","616b17b1354b58fbf4908d4c",12,20,55,37,85,21,55
"1721","616b17b1354b58fbf4908d4c",13,15,90,79,95,91,55
"1722","616b17b1354b58fbf4908d4c",14,29,95,88,94,75,55
"1723","616b17b1354b58fbf4908d4c",15,30,99,86,96,82,55
"1724","616b17b1354b58fbf4908d4c",16,14,91,69,86,76,55
"1725","616b17b1354b58fbf4908d4c",17,1,87,83,87,81,55
"1726","616b17b1354b58fbf4908d4c",18,6,83,83,84,69,55
"1727","616b17b1354b58fbf4908d4c",19,8,89,28,75,45,55
"1728","616b17b1354b58fbf4908d4c",20,24,96,91,95,81,55
"1729","616b17b1354b58fbf4908d4c",21,2,84,73,82,57,55
"1730","616b17b1354b58fbf4908d4c",22,13,93,98,96,99,55
"1731","616b17b1354b58fbf4908d4c",23,17,99,97,93,98,55
"1732","616b17b1354b58fbf4908d4c",24,28,70,64,90,61,55
"1733","616b17b1354b58fbf4908d4c",25,21,94,63,96,83,55
"1734","616b17b1354b58fbf4908d4c",26,12,56,9,84,21,55
"1735","616b17b1354b58fbf4908d4c",27,16,3,2,87,1,55
"1736","616b17b1354b58fbf4908d4c",28,18,84,82,86,66,55
"1737","616b17b1354b58fbf4908d4c",29,7,96,23,64,30,55
"1738","616b17b1354b58fbf4908d4c",30,4,78,8,71,11,55
"1739","616d9ef881036dfbfd63d2f4",0,10,75,50,54,59,56
"1740","616d9ef881036dfbfd63d2f4",1,31,34,47,64,39,56
"1741","616d9ef881036dfbfd63d2f4",2,30,83,37,64,52,56
"1742","616d9ef881036dfbfd63d2f4",3,8,66,43,64,70,56
"1743","616d9ef881036dfbfd63d2f4",4,27,71,33,35,33,56
"1744","616d9ef881036dfbfd63d2f4",5,1,59,63,83,66,56
"1745","616d9ef881036dfbfd63d2f4",6,23,80,51,65,51,56
"1746","616d9ef881036dfbfd63d2f4",7,4,70,44,62,37,56
"1747","616d9ef881036dfbfd63d2f4",8,11,71,45,54,40,56
"1748","616d9ef881036dfbfd63d2f4",9,7,63,37,76,56,56
"1749","616d9ef881036dfbfd63d2f4",10,14,84,52,64,63,56
"1750","616d9ef881036dfbfd63d2f4",11,25,84,49,59,48,56
"1751","616d9ef881036dfbfd63d2f4",12,22,64,54,62,70,56
"1752","616d9ef881036dfbfd63d2f4",13,2,54,66,57,62,56
"1753","616d9ef881036dfbfd63d2f4",14,20,42,33,29,26,56
"1754","616d9ef881036dfbfd63d2f4",15,26,58,30,59,59,56
"1755","616d9ef881036dfbfd63d2f4",16,29,75,49,69,65,56
"1756","616d9ef881036dfbfd63d2f4",17,13,63,34,49,48,56
"1757","616d9ef881036dfbfd63d2f4",18,18,82,63,62,54,56
"1758","616d9ef881036dfbfd63d2f4",19,12,30,16,61,20,56
"1759","616d9ef881036dfbfd63d2f4",20,24,78,75,73,49,56
"1760","616d9ef881036dfbfd63d2f4",21,28,82,64,65,62,56
"1761","616d9ef881036dfbfd63d2f4",22,15,70,30,70,43,56
"1762","616d9ef881036dfbfd63d2f4",23,6,51,36,59,38,56
"1763","616d9ef881036dfbfd63d2f4",24,9,57,51,57,52,56
"1764","616d9ef881036dfbfd63d2f4",25,16,84,72,69,69,56
"1765","616d9ef881036dfbfd63d2f4",26,19,18,42,57,36,56
"1766","616d9ef881036dfbfd63d2f4",27,21,81,71,81,56,56
"1767","616d9ef881036dfbfd63d2f4",28,3,81,54,75,52,56
"1768","616d9ef881036dfbfd63d2f4",29,5,38,25,32,29,56
"1769","616d9ef881036dfbfd63d2f4",30,17,69,55,65,60,56
"1770","6228f5900f303f54ca6ab186",0,13,22,66,66,44,57
"1771","6228f5900f303f54ca6ab186",1,16,39,19,67,14,57
"1772","6228f5900f303f54ca6ab186",2,5,12,61,65,71,57
"1773","6228f5900f303f54ca6ab186",3,24,7,67,71,33,57
"1774","6228f5900f303f54ca6ab186",4,8,16,10,64,3,57
"1775","6228f5900f303f54ca6ab186",5,9,40,16,56,16,57
"1776","6228f5900f303f54ca6ab186",6,4,4,3,42,4,57
"1777","6228f5900f303f54ca6ab186",7,30,52,9,64,6,57
"1778","6228f5900f303f54ca6ab186",8,11,77,65,74,22,57
"1779","6228f5900f303f54ca6ab186",9,23,68,23,77,64,57
"1780","6228f5900f303f54ca6ab186",10,25,77,32,81,50,57
"1781","6228f5900f303f54ca6ab186",11,19,61,3,37,5,57
"1782","6228f5900f303f54ca6ab186",12,18,63,25,62,19,57
"1783","6228f5900f303f54ca6ab186",13,27,32,69,82,60,57
"1784","6228f5900f303f54ca6ab186",14,14,83,14,53,11,57
"1785","6228f5900f303f54ca6ab186",15,29,65,36,64,35,57
"1786","6228f5900f303f54ca6ab186",16,3,35,7,25,6,57
"1787","6228f5900f303f54ca6ab186",17,22,68,8,57,5,57
"1788","6228f5900f303f54ca6ab186",18,28,21,68,79,29,57
"1789","6228f5900f303f54ca6ab186",19,6,84,12,62,34,57
"1790","6228f5900f303f54ca6ab186",20,7,77,8,59,6,57
"1791","6228f5900f303f54ca6ab186",21,2,88,9,61,10,57
"1792","6228f5900f303f54ca6ab186",22,10,15,10,60,28,57
"1793","6228f5900f303f54ca6ab186",23,12,80,47,74,50,57
"1794","6228f5900f303f54ca6ab186",24,26,78,12,20,5,57
"1795","6228f5900f303f54ca6ab186",25,21,100,64,83,72,57
"1796","6228f5900f303f54ca6ab186",26,20,32,3,60,1,57
"1797","6228f5900f303f54ca6ab186",27,31,73,24,64,20,57
"1798","6228f5900f303f54ca6ab186",28,17,83,24,52,7,57
"1799","6228f5900f303f54ca6ab186",29,1,22,17,63,6,57
"1800","6228f5900f303f54ca6ab186",30,15,33,7,62,7,57
"1801","627439e73b0f066c01b52365",0,3,51,5,30,9,58
"1802","627439e73b0f066c01b52365",1,8,24,20,47,14,58
"1803","627439e73b0f066c01b52365",2,24,93,50,64,23,58
"1804","627439e73b0f066c01b52365",3,6,53,64,72,46,58
"1805","627439e73b0f066c01b52365",4,1,16,13,47,34,58
"1806","627439e73b0f066c01b52365",5,22,79,52,72,39,58
"1807","627439e73b0f066c01b52365",6,2,1,48,80,58,58
"1808","627439e73b0f066c01b52365",7,13,2,79,82,69,58
"1809","627439e73b0f066c01b52365",8,7,98,56,78,42,58
"1810","627439e73b0f066c01b52365",9,29,61,26,48,15,58
"1811","627439e73b0f066c01b52365",10,15,11,29,32,13,58
"1812","627439e73b0f066c01b52365",11,21,56,68,92,63,58
"1813","627439e73b0f066c01b52365",12,9,14,95,92,73,58
"1814","627439e73b0f066c01b52365",13,14,38,4,24,7,58
"1815","627439e73b0f066c01b52365",14,4,3,22,7,23,58
"1816","627439e73b0f066c01b52365",15,25,52,88,92,84,58
"1817","627439e73b0f066c01b52365",16,12,70,31,51,20,58
"1818","627439e73b0f066c01b52365",17,26,20,49,52,43,58
"1819","627439e73b0f066c01b52365",18,5,97,74,88,82,58
"1820","627439e73b0f066c01b52365",19,16,54,9,21,9,58
"1821","627439e73b0f066c01b52365",20,31,90,66,89,60,58
"1822","627439e73b0f066c01b52365",21,28,17,14,10,10,58
"1823","627439e73b0f066c01b52365",22,17,98,97,98,99,58
"1824","627439e73b0f066c01b52365",23,11,97,49,95,43,58
"1825","627439e73b0f066c01b52365",24,10,83,19,63,49,58
"1826","627439e73b0f066c01b52365",25,18,83,27,85,14,58
"1827","627439e73b0f066c01b52365",26,27,0,93,92,99,58
"1828","627439e73b0f066c01b52365",27,20,98,23,97,20,58
"1829","627439e73b0f066c01b52365",28,19,31,48,66,40,58
"1830","627439e73b0f066c01b52365",29,23,69,66,94,67,58
"1831","627439e73b0f066c01b52365",30,30,33,6,8,6,58
"1832","627fddf569e6e6e6806b15f7",0,30,67,93,99,67,59
"1833","627fddf569e6e6e6806b15f7",1,22,96,97,100,80,59
"1834","627fddf569e6e6e6806b15f7",2,21,78,4,89,10,59
"1835","627fddf569e6e6e6806b15f7",3,20,100,1,48,6,59
"1836","627fddf569e6e6e6806b15f7",4,3,7,23,66,4,59
"1837","627fddf569e6e6e6806b15f7",5,15,5,93,100,24,59
"1838","627fddf569e6e6e6806b15f7",6,10,5,4,12,6,59
"1839","627fddf569e6e6e6806b15f7",7,17,28,23,80,17,59
"1840","627fddf569e6e6e6806b15f7",8,28,73,12,67,5,59
"1841","627fddf569e6e6e6806b15f7",9,18,77,8,14,10,59
"1842","627fddf569e6e6e6806b15f7",10,27,29,80,100,26,59
"1843","627fddf569e6e6e6806b15f7",11,2,7,13,52,13,59
"1844","627fddf569e6e6e6806b15f7",12,6,47,6,26,7,59
"1845","627fddf569e6e6e6806b15f7",13,29,76,26,86,27,59
"1846","627fddf569e6e6e6806b15f7",14,23,52,56,93,24,59
"1847","627fddf569e6e6e6806b15f7",15,8,100,7,7,7,59
"1848","627fddf569e6e6e6806b15f7",16,12,89,17,39,16,59
"1849","627fddf569e6e6e6806b15f7",17,31,92,15,20,11,59
"1850","627fddf569e6e6e6806b15f7",18,25,78,7,33,10,59
"1851","627fddf569e6e6e6806b15f7",19,19,95,6,14,4,59
"1852","627fddf569e6e6e6806b15f7",20,24,5,6,7,5,59
"1853","627fddf569e6e6e6806b15f7",21,16,82,14,32,23,59
"1854","627fddf569e6e6e6806b15f7",22,26,57,7,7,9,59
"1855","627fddf569e6e6e6806b15f7",23,1,93,58,100,43,59
"1856","627fddf569e6e6e6806b15f7",24,7,94,7,8,5,59
"1857","627fddf569e6e6e6806b15f7",25,9,14,10,13,5,59
"1858","627fddf569e6e6e6806b15f7",26,13,87,51,93,50,59
"1859","627fddf569e6e6e6806b15f7",27,4,100,5,7,5,59
"1860","627fddf569e6e6e6806b15f7",28,14,8,6,7,8,59
"1861","627fddf569e6e6e6806b15f7",29,11,96,7,6,10,59
"1862","627fddf569e6e6e6806b15f7",30,5,96,12,10,11,59
"1863","62b33e2a447824fbd0770025",0,12,31,57,75,57,60
"1864","62b33e2a447824fbd0770025",1,22,52,37,36,38,60
"1865","62b33e2a447824fbd0770025",2,1,75,72,76,59,60
"1866","62b33e2a447824fbd0770025",3,3,47,40,40,53,60
"1867","62b33e2a447824fbd0770025",4,2,29,30,45,40,60
"1868","62b33e2a447824fbd0770025",5,28,33,57,52,53,60
"1869","62b33e2a447824fbd0770025",6,4,58,41,51,46,60
"1870","62b33e2a447824fbd0770025",7,16,32,62,63,51,60
"1871","62b33e2a447824fbd0770025",8,21,38,50,55,50,60
"1872","62b33e2a447824fbd0770025",9,23,65,38,55,27,60
"1873","62b33e2a447824fbd0770025",10,31,56,63,50,50,60
"1874","62b33e2a447824fbd0770025",11,15,50,39,48,28,60
"1875","62b33e2a447824fbd0770025",12,11,36,39,39,36,60
"1876","62b33e2a447824fbd0770025",13,14,69,47,48,52,60
"1877","62b33e2a447824fbd0770025",14,8,49,35,37,26,60
"1878","62b33e2a447824fbd0770025",15,29,50,34,39,44,60
"1879","62b33e2a447824fbd0770025",16,27,36,36,59,39,60
"1880","62b33e2a447824fbd0770025",17,30,24,51,25,41,60
"1881","62b33e2a447824fbd0770025",18,13,32,34,40,28,60
"1882","62b33e2a447824fbd0770025",19,17,34,33,48,45,60
"1883","62b33e2a447824fbd0770025",20,5,43,36,28,40,60
"1884","62b33e2a447824fbd0770025",21,6,74,42,47,46,60
"1885","62b33e2a447824fbd0770025",22,20,26,31,43,26,60
"1886","62b33e2a447824fbd0770025",23,25,41,41,50,49,60
"1887","62b33e2a447824fbd0770025",24,19,65,41,49,39,60
"1888","62b33e2a447824fbd0770025",25,10,69,39,32,35,60
"1889","62b33e2a447824fbd0770025",26,26,47,33,26,30,60
"1890","62b33e2a447824fbd0770025",27,24,36,40,36,40,60
"1891","62b33e2a447824fbd0770025",28,9,44,42,47,48,60
"1892","62b33e2a447824fbd0770025",29,18,27,45,31,40,60
"1893","62b33e2a447824fbd0770025",30,7,61,36,43,42,60
"1924","62e1f3f870894e12168113c5",0,21,46,21,84,44,62
"1925","62e1f3f870894e12168113c5",1,13,93,94,97,99,62
"1926","62e1f3f870894e12168113c5",2,27,54,84,89,68,62
"1927","62e1f3f870894e12168113c5",3,2,94,91,93,97,62
"1928","62e1f3f870894e12168113c5",4,30,85,84,83,85,62
"1929","62e1f3f870894e12168113c5",5,15,81,69,98,75,62
"1930","62e1f3f870894e12168113c5",6,20,78,80,68,76,62
"1931","62e1f3f870894e12168113c5",7,16,95,89,89,81,62
"1932","62e1f3f870894e12168113c5",8,24,75,62,86,49,62
"1933","62e1f3f870894e12168113c5",9,8,72,68,91,65,62
"1934","62e1f3f870894e12168113c5",10,26,96,94,96,89,62
"1935","62e1f3f870894e12168113c5",11,10,91,78,86,76,62
"1936","62e1f3f870894e12168113c5",12,5,77,74,80,71,62
"1937","62e1f3f870894e12168113c5",13,12,96,98,97,98,62
"1938","62e1f3f870894e12168113c5",14,17,100,97,99,98,62
"1939","62e1f3f870894e12168113c5",15,6,94,85,92,76,62
"1940","62e1f3f870894e12168113c5",16,14,61,57,75,49,62
"1941","62e1f3f870894e12168113c5",17,1,72,60,72,53,62
"1942","62e1f3f870894e12168113c5",18,31,81,78,85,61,62
"1943","62e1f3f870894e12168113c5",19,11,89,85,84,79,62
"1944","62e1f3f870894e12168113c5",20,25,79,63,65,56,62
"1945","62e1f3f870894e12168113c5",21,29,66,75,72,60,62
"1946","62e1f3f870894e12168113c5",22,9,92,80,89,74,62
"1947","62e1f3f870894e12168113c5",23,22,80,69,78,53,62
"1948","62e1f3f870894e12168113c5",24,4,60,58,82,34,62
"1949","62e1f3f870894e12168113c5",25,28,64,77,86,62,62
"1950","62e1f3f870894e12168113c5",26,19,65,70,65,55,62
"1951","62e1f3f870894e12168113c5",27,3,41,55,76,45,62
"1952","62e1f3f870894e12168113c5",28,23,93,80,81,50,62
"1953","62e1f3f870894e12168113c5",29,18,69,45,55,40,62
"1954","62e1f3f870894e12168113c5",30,7,74,79,71,60,62
"1955","62e3007fd78a0537dbe4fcbd",0,25,96,94,84,68,63
"1956","62e3007fd78a0537dbe4fcbd",1,27,75,82,82,71,63
"1957","62e3007fd78a0537dbe4fcbd",2,26,74,81,39,54,63
"1958","62e3007fd78a0537dbe4fcbd",3,9,22,22,74,26,63
"1959","62e3007fd78a0537dbe4fcbd",4,21,76,92,73,38,63
"1960","62e3007fd78a0537dbe4fcbd",5,31,62,88,70,54,63
"1961","62e3007fd78a0537dbe4fcbd",6,6,68,83,77,72,63
"1962","62e3007fd78a0537dbe4fcbd",7,14,41,45,69,27,63
"1963","62e3007fd78a0537dbe4fcbd",8,15,74,54,66,64,63
"1964","62e3007fd78a0537dbe4fcbd",9,11,87,69,32,51,63
"1965","62e3007fd78a0537dbe4fcbd",10,3,95,85,90,82,63
"1966","62e3007fd78a0537dbe4fcbd",11,13,91,87,90,74,63
"1967","62e3007fd78a0537dbe4fcbd",12,1,85,65,75,63,63
"1968","62e3007fd78a0537dbe4fcbd",13,12,81,70,54,68,63
"1969","62e3007fd78a0537dbe4fcbd",14,19,99,96,79,77,63
"1970","62e3007fd78a0537dbe4fcbd",15,20,92,68,58,75,63
"1971","62e3007fd78a0537dbe4fcbd",16,29,96,91,100,99,63
"1972","62e3007fd78a0537dbe4fcbd",17,16,88,78,79,65,63
"1973","62e3007fd78a0537dbe4fcbd",18,23,86,55,57,72,63
"1974","62e3007fd78a0537dbe4fcbd",19,22,75,52,79,70,63
"1975","62e3007fd78a0537dbe4fcbd",20,10,91,66,72,63,63
"1976","62e3007fd78a0537dbe4fcbd",21,18,64,67,77,68,63
"1977","62e3007fd78a0537dbe4fcbd",22,28,94,64,77,65,63
"1978","62e3007fd78a0537dbe4fcbd",23,30,98,94,52,56,63
"1979","62e3007fd78a0537dbe4fcbd",24,5,93,93,76,71,63
"1980","62e3007fd78a0537dbe4fcbd",25,8,88,64,60,45,63
"1981","62e3007fd78a0537dbe4fcbd",26,7,73,56,64,73,63
"1982","62e3007fd78a0537dbe4fcbd",27,24,71,86,67,66,63
"1983","62e3007fd78a0537dbe4fcbd",28,4,92,22,12,14,63
"1984","62e3007fd78a0537dbe4fcbd",29,17,19,28,37,40,63
"1985","62e3007fd78a0537dbe4fcbd",30,2,58,74,24,35,63
"1986","63026a8fd8429b224cd2a134",0,12,63,15,55,29,64
"1987","63026a8fd8429b224cd2a134",1,11,25,33,30,24,64
"1988","63026a8fd8429b224cd2a134",2,13,80,82,80,67,64
"1989","63026a8fd8429b224cd2a134",3,8,74,31,32,14,64
"1990","63026a8fd8429b224cd2a134",4,24,83,43,50,66,64
"1991","63026a8fd8429b224cd2a134",5,29,11,38,23,30,64
"1992","63026a8fd8429b224cd2a134",6,14,13,26,27,25,64
"1993","63026a8fd8429b224cd2a134",7,20,3,22,21,18,64
"1994","63026a8fd8429b224cd2a134",8,10,82,61,73,31,64
"1995","63026a8fd8429b224cd2a134",9,21,9,44,45,28,64
"1996","63026a8fd8429b224cd2a134",10,3,67,34,50,38,64
"1997","63026a8fd8429b224cd2a134",11,17,77,33,81,23,64
"1998","63026a8fd8429b224cd2a134",12,19,15,20,41,21,64
"1999","63026a8fd8429b224cd2a134",13,27,75,49,37,49,64
"2000","63026a8fd8429b224cd2a134",14,4,30,20,32,35,64
"2001","63026a8fd8429b224cd2a134",15,16,26,33,30,21,64
"2002","63026a8fd8429b224cd2a134",16,15,46,17,77,66,64
"2003","63026a8fd8429b224cd2a134",17,7,31,26,46,18,64
"2004","63026a8fd8429b224cd2a134",18,18,61,67,59,42,64
"2005","63026a8fd8429b224cd2a134",19,2,87,65,69,66,64
"2006","63026a8fd8429b224cd2a134",20,25,49,54,56,44,64
"2007","63026a8fd8429b224cd2a134",21,9,18,21,25,15,64
"2008","63026a8fd8429b224cd2a134",22,1,76,46,71,59,64
"2009","63026a8fd8429b224cd2a134",23,26,80,53,59,61,64
"2010","63026a8fd8429b224cd2a134",24,22,66,49,49,43,64
"2011","63026a8fd8429b224cd2a134",25,5,29,25,32,31,64
"2012","63026a8fd8429b224cd2a134",26,31,61,33,55,25,64
"2013","63026a8fd8429b224cd2a134",27,30,32,29,41,37,64
"2014","63026a8fd8429b224cd2a134",28,6,6,23,66,45,64
"2015","63026a8fd8429b224cd2a134",29,23,25,31,22,39,64
"2016","63026a8fd8429b224cd2a134",30,28,80,54,63,39,64
"2017","63052f20afc39e87110eb83e",0,29,100,0,100,28,65
"2018","63052f20afc39e87110eb83e",1,17,100,0,100,75,65
"2019","63052f20afc39e87110eb83e",2,30,38,0,32,0,65
"2020","63052f20afc39e87110eb83e",3,24,100,0,84,16,65
"2021","63052f20afc39e87110eb83e",4,22,100,0,100,35,65
"2022","63052f20afc39e87110eb83e",5,19,100,0,100,27,65
"2023","63052f20afc39e87110eb83e",6,31,100,38,100,72,65
"2024","63052f20afc39e87110eb83e",7,4,0,0,1,0,65
"2025","63052f20afc39e87110eb83e",8,9,100,0,80,16,65
"2026","63052f20afc39e87110eb83e",9,1,100,0,100,41,65
"2027","63052f20afc39e87110eb83e",10,18,22,0,59,0,65
"2028","63052f20afc39e87110eb83e",11,10,16,0,100,0,65
"2029","63052f20afc39e87110eb83e",12,15,0,24,100,50,65
"2030","63052f20afc39e87110eb83e",13,13,51,0,100,63,65
"2031","63052f20afc39e87110eb83e",14,21,0,0,100,68,65
"2032","63052f20afc39e87110eb83e",15,16,0,2,100,67,65
"2033","63052f20afc39e87110eb83e",16,12,24,1,100,66,65
"2034","63052f20afc39e87110eb83e",17,25,84,45,100,50,65
"2035","63052f20afc39e87110eb83e",18,6,94,0,100,38,65
"2036","63052f20afc39e87110eb83e",19,20,100,0,77,0,65
"2037","63052f20afc39e87110eb83e",20,28,54,0,93,29,65
"2038","63052f20afc39e87110eb83e",21,8,100,0,40,0,65
"2039","63052f20afc39e87110eb83e",22,2,78,1,100,61,65
"2040","63052f20afc39e87110eb83e",23,5,31,1,90,36,65
"2041","63052f20afc39e87110eb83e",24,11,100,86,100,100,65
"2042","63052f20afc39e87110eb83e",25,3,100,0,93,32,65
"2043","63052f20afc39e87110eb83e",26,26,89,0,23,0,65
"2044","63052f20afc39e87110eb83e",27,23,0,0,30,0,65
"2045","63052f20afc39e87110eb83e",28,7,100,0,100,14,65
"2046","63052f20afc39e87110eb83e",29,14,100,1,72,1,65
"2047","63052f20afc39e87110eb83e",30,27,100,0,18,0,65
"2048","6316212c1109a3b1bac89fe6",0,3,69,1,100,2,66
"2049","6316212c1109a3b1bac89fe6",1,19,64,0,100,0,66
"2050","6316212c1109a3b1bac89fe6",2,10,76,0,99,0,66
"2051","6316212c1109a3b1bac89fe6",3,23,22,0,100,0,66
"2052","6316212c1109a3b1bac89fe6",4,2,47,2,100,1,66
"2053","6316212c1109a3b1bac89fe6",5,15,59,0,100,0,66
"2054","6316212c1109a3b1bac89fe6",6,20,73,1,100,0,66
"2055","6316212c1109a3b1bac89fe6",7,1,81,0,100,0,66
"2056","6316212c1109a3b1bac89fe6",8,28,99,0,100,0,66
"2057","6316212c1109a3b1bac89fe6",9,9,28,1,100,0,66
"2058","6316212c1109a3b1bac89fe6",10,25,24,0,100,0,66
"2059","6316212c1109a3b1bac89fe6",11,8,59,0,100,1,66
"2060","6316212c1109a3b1bac89fe6",12,16,44,1,100,0,66
"2061","6316212c1109a3b1bac89fe6",13,21,55,0,100,0,66
"2062","6316212c1109a3b1bac89fe6",14,29,61,0,99,0,66
"2063","6316212c1109a3b1bac89fe6",15,31,68,0,100,0,66
"2064","6316212c1109a3b1bac89fe6",16,17,77,0,100,0,66
"2065","6316212c1109a3b1bac89fe6",17,5,25,0,100,0,66
"2066","6316212c1109a3b1bac89fe6",18,4,26,0,100,0,66
"2067","6316212c1109a3b1bac89fe6",19,11,78,0,100,0,66
"2068","6316212c1109a3b1bac89fe6",20,13,40,0,100,0,66
"2069","6316212c1109a3b1bac89fe6",21,30,76,0,100,1,66
"2070","6316212c1109a3b1bac89fe6",22,6,71,0,100,0,66
"2071","6316212c1109a3b1bac89fe6",23,12,63,0,99,0,66
"2072","6316212c1109a3b1bac89fe6",24,22,41,0,100,1,66
"2073","6316212c1109a3b1bac89fe6",25,14,39,0,100,0,66
"2074","6316212c1109a3b1bac89fe6",26,26,69,1,99,1,66
"2075","6316212c1109a3b1bac89fe6",27,27,98,0,99,0,66
"2076","6316212c1109a3b1bac89fe6",28,24,68,0,100,0,66
"2077","6316212c1109a3b1bac89fe6",29,18,63,0,98,1,66
"2078","6316212c1109a3b1bac89fe6",30,7,56,2,100,1,66
"2079","63174baf2f76e2f3acf6076d",0,8,95,1,48,16,67
"2080","63174baf2f76e2f3acf6076d",1,22,98,21,98,5,67
"2081","63174baf2f76e2f3acf6076d",2,25,1,2,49,14,67
"2082","63174baf2f76e2f3acf6076d",3,20,0,3,54,0,67
"2083","63174baf2f76e2f3acf6076d",4,1,49,43,97,72,67
"2084","63174baf2f76e2f3acf6076d",5,17,1,24,48,19,67
"2085","63174baf2f76e2f3acf6076d",6,29,50,11,52,31,67
"2086","63174baf2f76e2f3acf6076d",7,27,1,39,99,48,67
"2087","63174baf2f76e2f3acf6076d",8,13,49,23,96,38,67
"2088","63174baf2f76e2f3acf6076d",9,16,53,2,87,21,67
"2089","63174baf2f76e2f3acf6076d",10,10,99,34,97,24,67
"2090","63174baf2f76e2f3acf6076d",11,19,33,23,93,27,67
"2091","63174baf2f76e2f3acf6076d",12,9,99,25,84,36,67
"2092","63174baf2f76e2f3acf6076d",13,31,35,99,99,55,67
"2093","63174baf2f76e2f3acf6076d",14,5,53,16,93,2,67
"2094","63174baf2f76e2f3acf6076d",15,12,87,11,91,14,67
"2095","63174baf2f76e2f3acf6076d",16,28,53,9,95,5,67
"2096","63174baf2f76e2f3acf6076d",17,11,98,11,81,18,67
"2097","63174baf2f76e2f3acf6076d",18,6,89,2,80,5,67
"2098","63174baf2f76e2f3acf6076d",19,7,45,12,77,9,67
"2099","63174baf2f76e2f3acf6076d",20,3,88,10,92,14,67
"2100","63174baf2f76e2f3acf6076d",21,24,46,5,49,4,67
"2101","63174baf2f76e2f3acf6076d",22,15,98,66,98,56,67
"2102","63174baf2f76e2f3acf6076d",23,4,96,2,92,6,67
"2103","63174baf2f76e2f3acf6076d",24,18,35,70,97,48,67
"2104","63174baf2f76e2f3acf6076d",25,26,85,9,91,18,67
"2105","63174baf2f76e2f3acf6076d",26,23,99,51,99,51,67
"2106","63174baf2f76e2f3acf6076d",27,2,95,28,95,32,67
"2107","63174baf2f76e2f3acf6076d",28,14,97,42,96,47,67
"2108","63174baf2f76e2f3acf6076d",29,30,61,99,98,54,67
"2109","63174baf2f76e2f3acf6076d",30,21,61,8,92,51,67
"2110","631f556a440983f62a543b8b",0,31,86,96,98,70,68
"2111","631f556a440983f62a543b8b",1,28,72,42,92,46,68
"2112","631f556a440983f62a543b8b",2,3,51,78,100,73,68
"2113","631f556a440983f62a543b8b",3,25,96,97,98,96,68
"2114","631f556a440983f62a543b8b",4,22,86,94,96,69,68
"2115","631f556a440983f62a543b8b",5,14,98,86,93,73,68
"2116","631f556a440983f62a543b8b",6,30,97,95,95,78,68
"2117","631f556a440983f62a543b8b",7,23,15,69,70,39,68
"2118","631f556a440983f62a543b8b",8,21,56,47,80,38,68
"2119","631f556a440983f62a543b8b",9,16,69,63,78,49,68
"2120","631f556a440983f62a543b8b",10,10,90,46,72,44,68
