subject,scenario,trial_number,physical,document,witness,character
616d9ef881036dfbfd63d2f4,27,4,ambiguous,clear_in,none,clear_in
616d9ef881036dfbfd63d2f4,1,5,clear_ex,clear_in,clear_ex,clear_in
616d9ef881036dfbfd63d2f4,23,6,ambiguous,ambiguous,clear_in,clear_ex
616d9ef881036dfbfd63d2f4,4,7,ambiguous,ambiguous,clear_in,none
616d9ef881036dfbfd63d2f4,11,8,ambiguous,clear_in,ambiguous,clear_in
616d9ef881036dfbfd63d2f4,7,9,clear_in,ambiguous,none,clear_in
616d9ef881036dfbfd63d2f4,14,10,clear_ex,clear_in,clear_in,clear_ex
616d9ef881036dfbfd63d2f4,25,11,clear_in,none,clear_ex,none
616d9ef881036dfbfd63d2f4,22,12,clear_in,none,ambiguous,none
616d9ef881036dfbfd63d2f4,2,13,clear_in,clear_in,clear_in,clear_ex
616d9ef881036dfbfd63d2f4,20,14,none,clear_in,none,clear_ex
616d9ef881036dfbfd63d2f4,26,15,clear_in,clear_ex,none,clear_in
616d9ef881036dfbfd63d2f4,29,16,none,clear_in,clear_in,none
616d9ef881036dfbfd63d2f4,13,17,clear_in,clear_ex,clear_in,clear_ex
616d9ef881036dfbfd63d2f4,18,18,clear_in,ambiguous,clear_in,none
616d9ef881036dfbfd63d2f4,12,19,ambiguous,none,clear_in,clear_in
616d9ef881036dfbfd63d2f4,24,20,ambiguous,clear_ex,clear_in,clear_in
616d9ef881036dfbfd63d2f4,28,21,clear_in,clear_in,clear_ex,clear_ex
616d9ef881036dfbfd63d2f4,15,22,none,clear_in,ambiguous,clear_in
616d9ef881036dfbfd63d2f4,6,23,clear_in,none,clear_ex,clear_in
616d9ef881036dfbfd63d2f4,9,24,clear_in,ambiguous,ambiguous,clear_ex
616d9ef881036dfbfd63d2f4,16,25,clear_in,clear_in,clear_ex,clear_in
616d9ef881036dfbfd63d2f4,19,26,clear_in,ambiguous,none,none
616d9ef881036dfbfd63d2f4,21,27,ambiguous,clear_in,ambiguous,clear_ex
616d9ef881036dfbfd63d2f4,3,28,ambiguous,ambiguous,clear_in,clear_in
616d9ef881036dfbfd63d2f4,5,29,clear_ex,ambiguous,clear_in,clear_ex
616d9ef881036dfbfd63d2f4,17,30,clear_in,clear_ex,clear_ex,clear_in
5cfecc1e96681500168a1799,1,0,clear_in,clear_in,ambiguous,clear_ex
5cfecc1e96681500168a1799,16,1,clear_ex,ambiguous,clear_in,none
5cfecc1e96681500168a1799,29,2,clear_in,clear_in,clear_ex,none
5cfecc1e96681500168a1799,15,3,clear_ex,none,clear_in,clear_in
5cfecc1e96681500168a1799,30,4,clear_in,ambiguous,clear_in,clear_ex
5cfecc1e96681500168a1799,17,5,clear_in,clear_ex,ambiguous,none
5cfecc1e96681500168a1799,21,6,ambiguous,clear_ex,clear_in,none
5cfecc1e96681500168a1799,10,7,none,clear_ex,clear_in,clear_in
5cfecc1e96681500168a1799,12,8,clear_in,clear_ex,none,none
5cfecc1e96681500168a1799,18,9,clear_in,clear_in,clear_in,none
5cfecc1e96681500168a1799,19,10,none,clear_in,clear_ex,clear_in
5cfecc1e96681500168a1799,14,11,clear_in,ambiguous,ambiguous,clear_ex
5cfecc1e96681500168a1799,8,12,none,ambiguous,clear_in,clear_ex
5cfecc1e96681500168a1799,31,13,none,clear_in,ambiguous,none
5cfecc1e96681500168a1799,4,14,none,clear_in,ambiguous,clear_in
5cfecc1e96681500168a1799,20,15,clear_ex,clear_in,clear_in,clear_in
5cfecc1e96681500168a1799,6,16,clear_in,clear_in,clear_in,clear_ex
5cfecc1e96681500168a1799,26,17,ambiguous,ambiguous,clear_in,none
5cfecc1e96681500168a1799,2,18,none,ambiguous,clear_in,clear_in
5cfecc1e96681500168a1799,27,19,clear_in,clear_in,none,clear_ex
5cfecc1e96681500168a1799,24,20,none,clear_in,clear_in,clear_ex
5cfecc1e96681500168a1799,22,21,none,clear_in,ambiguous,clear_ex
5cfecc1e96681500168a1799,28,22,none,clear_in,none,clear_in
5cfecc1e96681500168a1799,9,23,none,clear_in,clear_in,clear_in
5cfecc1e96681500168a1799,5,24,clear_ex,clear_ex,clear_in,clear_in
5cfecc1e96681500168a1799,7,25,clear_in,none,none,clear_in
5cfecc1e96681500168a1799,11,26,ambiguous,clear_in,clear_in,clear_ex
5cfecc1e96681500168a1799,3,27,clear_in,ambiguous,clear_in,none
5cfecc1e96681500168a1799,25,28,clear_in,clear_ex,clear_in,clear_in
5cfecc1e96681500168a1799,13,29,clear_in,clear_ex,ambiguous,clear_ex
5cfecc1e96681500168a1799,23,30,clear_ex,clear_in,ambiguous,clear_ex
60fe12b7c9174831176dfe1c,8,0,clear_ex,clear_in,clear_ex,clear_in
60fe12b7c9174831176dfe1c,1,1,ambiguous,clear_in,clear_in,none
60fe12b7c9174831176dfe1c,6,2,clear_ex,ambiguous,clear_in,clear_ex
60fe12b7c9174831176dfe1c,7,3,ambiguous,ambiguous,clear_in,none
60fe12b7c9174831176dfe1c,12,4,clear_ex,clear_in,ambiguous,clear_ex
60fe12b7c9174831176dfe1c,4,5,clear_in,clear_ex,clear_in,clear_in
60fe12b7c9174831176dfe1c,31,6,clear_ex,clear_in,none,clear_in
60fe12b7c9174831176dfe1c,3,7,clear_in,clear_in,ambiguous,clear_in
60fe12b7c9174831176dfe1c,21,8,clear_in,clear_in,clear_ex,clear_ex
60fe12b7c9174831176dfe1c,17,9,none,clear_ex,clear_in,clear_in
60fe12b7c9174831176dfe1c,22,10,clear_in,clear_in,clear_ex,clear_in
60fe12b7c9174831176dfe1c,23,11,clear_ex,clear_in,clear_in,none
60fe12b7c9174831176dfe1c,26,12,clear_in,ambiguous,clear_in,none
60fe12b7c9174831176dfe1c,5,13,clear_in,none,none,clear_ex
60fe12b7c9174831176dfe1c,24,14,none,none,clear_in,clear_in
60fe12b7c9174831176dfe1c,11,15,clear_in,ambiguous,ambiguous,clear_ex
60fe12b7c9174831176dfe1c,19,16,none,ambiguous,clear_in,clear_ex
60fe12b7c9174831176dfe1c,27,17,clear_in,ambiguous,clear_in,clear_ex
60fe12b7c9174831176dfe1c,15,18,none,clear_in,ambiguous,none
60fe12b7c9174831176dfe1c,9,19,clear_ex,clear_in,clear_in,clear_ex
60fe12b7c9174831176dfe1c,13,20,none,clear_in,clear_ex,clear_in
60fe12b7c9174831176dfe1c,25,21,ambiguous,ambiguous,clear_in,clear_in
60fe12b7c9174831176dfe1c,28,22,clear_in,clear_ex,ambiguous,clear_in
60fe12b7c9174831176dfe1c,20,23,ambiguous,none,clear_in,clear_ex
60fe12b7c9174831176dfe1c,18,24,none,clear_in,ambiguous,clear_ex
60fe12b7c9174831176dfe1c,14,25,clear_in,clear_ex,ambiguous,clear_ex
60fe12b7c9174831176dfe1c,29,26,clear_ex,clear_in,clear_in,clear_in
60fe12b7c9174831176dfe1c,2,27,clear_in,ambiguous,none,clear_in
60fe12b7c9174831176dfe1c,16,28,ambiguous,clear_in,ambiguous,none
60fe12b7c9174831176dfe1c,30,29,none,clear_in,none,clear_ex
60fe12b7c9174831176dfe1c,10,30,none,clear_in,clear_in,clear_in
5fb219d125498577f2aa3a6d,12,0,ambiguous,none,clear_in,clear_in
5fb219d125498577f2aa3a6d,15,1,none,clear_in,none,none
5fb219d125498577f2aa3a6d,3,2,ambiguous,none,clear_in,clear_ex
5fb219d125498577f2aa3a6d,31,3,clear_in,clear_in,ambiguous,none
5fb219d125498577f2aa3a6d,28,4,ambiguous,clear_in,none,none
5fb219d125498577f2aa3a6d,10,5,clear_in,none,clear_ex,none
5fb219d125498577f2aa3a6d,25,6,ambiguous,clear_in,clear_in,clear_ex
5fb219d125498577f2aa3a6d,16,7,ambiguous,clear_ex,clear_in,clear_in
5fb219d125498577f2aa3a6d,13,8,ambiguous,clear_in,none,clear_ex
5fb219d125498577f2aa3a6d,20,9,clear_ex,clear_in,ambiguous,clear_ex
5fb219d125498577f2aa3a6d,5,10,clear_in,clear_in,clear_in,none
5fb219d125498577f2aa3a6d,9,11,ambiguous,clear_ex,clear_in,clear_ex
5fb219d125498577f2aa3a6d,11,12,clear_in,clear_in,ambiguous,clear_in
5fb219d125498577f2aa3a6d,30,13,clear_in,clear_ex,ambiguous,none
5fb219d125498577f2aa3a6d,8,14,clear_ex,clear_in,clear_in,clear_in
5fb219d125498577f2aa3a6d,6,15,clear_in,none,clear_in,none
5fb219d125498577f2aa3a6d,4,16,none,ambiguous,clear_in,clear_ex
5fb219d125498577f2aa3a6d,21,17,clear_in,ambiguous,ambiguous,none
5fb219d125498577f2aa3a6d,18,18,clear_ex,clear_in,clear_in,clear_ex
5fb219d125498577f2aa3a6d,1,19,ambiguous,ambiguous,clear_in,clear_in
5fb219d125498577f2aa3a6d,26,20,clear_ex,ambiguous,clear_in,clear_ex
5fb219d125498577f2aa3a6d,19,21,clear_in,clear_in,none,none
5fb219d125498577f2aa3a6d,27,22,none,none,clear_in,clear_in
5fb219d125498577f2aa3a6d,23,23,ambiguous,clear_in,clear_in,none
5fb219d125498577f2aa3a6d,7,24,clear_in,ambiguous,clear_ex,clear_in
5fb219d125498577f2aa3a6d,22,25,clear_in,clear_in,none,clear_ex
5fb219d125498577f2aa3a6d,24,26,clear_in,ambiguous,clear_in,none
5fb219d125498577f2aa3a6d,14,27,none,none,clear_in,clear_ex
5fb219d125498577f2aa3a6d,29,28,none,clear_in,ambiguous,clear_ex
5fb219d125498577f2aa3a6d,17,29,clear_in,none,none,clear_in
5fb219d125498577f2aa3a6d,2,30,clear_in,clear_in,none,clear_in
6091448b2ddfafebfc8b83b3,15,0,clear_ex,clear_in,ambiguous,none
6091448b2ddfafebfc8b83b3,8,1,clear_ex,clear_in,clear_ex,clear_in
6091448b2ddfafebfc8b83b3,12,2,none,none,clear_in,clear_ex
6091448b2ddfafebfc8b83b3,24,3,ambiguous,clear_in,none,none
6091448b2ddfafebfc8b83b3,9,4,ambiguous,clear_in,ambiguous,clear_in
6091448b2ddfafebfc8b83b3,6,5,clear_in,ambiguous,ambiguous,clear_ex
6091448b2ddfafebfc8b83b3,30,6,clear_ex,clear_in,none,none
6091448b2ddfafebfc8b83b3,17,7,clear_in,clear_in,none,clear_in
6091448b2ddfafebfc8b83b3,14,8,none,clear_in,clear_in,clear_in
6091448b2ddfafebfc8b83b3,26,9,clear_in,clear_ex,ambiguous,none
6091448b2ddfafebfc8b83b3,28,10,ambiguous,clear_in,clear_ex,none
6091448b2ddfafebfc8b83b3,31,11,clear_in,none,clear_ex,clear_in
6091448b2ddfafebfc8b83b3,20,12,none,ambiguous,clear_in,clear_in
6091448b2ddfafebfc8b83b3,2,13,clear_in,clear_in,clear_ex,clear_in
6091448b2ddfafebfc8b83b3,7,14,none,none,clear_in,clear_in
6091448b2ddfafebfc8b83b3,22,15,clear_in,ambiguous,clear_in,none
6091448b2ddfafebfc8b83b3,29,16,none,clear_in,none,clear_in
6091448b2ddfafebfc8b83b3,3,17,clear_ex,clear_in,ambiguous,clear_in
6091448b2ddfafebfc8b83b3,21,18,none,clear_in,clear_ex,none
6091448b2ddfafebfc8b83b3,23,19,ambiguous,none,clear_in,none
6091448b2ddfafebfc8b83b3,25,20,ambiguous,clear_in,none,clear_ex
6091448b2ddfafebfc8b83b3,18,21,clear_in,clear_in,clear_in,clear_in
6091448b2ddfafebfc8b83b3,11,22,clear_ex,ambiguous,clear_in,clear_ex
6091448b2ddfafebfc8b83b3,1,23,clear_in,ambiguous,clear_ex,clear_ex
6091448b2ddfafebfc8b83b3,10,24,clear_in,none,none,clear_in
6091448b2ddfafebfc8b83b3,13,25,clear_in,clear_ex,clear_in,clear_in
6091448b2ddfafebfc8b83b3,27,26,ambiguous,clear_in,clear_ex,clear_in
6091448b2ddfafebfc8b83b3,19,27,ambiguous,ambiguous,clear_in,clear_ex
6091448b2ddfafebfc8b83b3,4,28,ambiguous,none,clear_in,clear_ex
6091448b2ddfafebfc8b83b3,5,29,clear_in,ambiguous,ambiguous,none
6091448b2ddfafebfc8b83b3,16,30,ambiguous,clear_in,ambiguous,none
5b9be67d9ee36f00012f7a8f,22,0,clear_ex,clear_ex,clear_in,clear_in
5b9be67d9ee36f00012f7a8f,11,1,clear_in,clear_in,clear_in,none
5b9be67d9ee36f00012f7a8f,15,2,clear_in,clear_ex,clear_in,none
5b9be67d9ee36f00012f7a8f,21,3,clear_in,clear_ex,ambiguous,none
5b9be67d9ee36f00012f7a8f,13,4,clear_in,clear_in,ambiguous,none
5b9be67d9ee36f00012f7a8f,9,5,clear_in,clear_in,clear_in,clear_ex
5b9be67d9ee36f00012f7a8f,28,6,ambiguous,none,clear_in,clear_ex
5b9be67d9ee36f00012f7a8f,24,7,clear_in,none,clear_in,clear_in
5b9be67d9ee36f00012f7a8f,10,8,ambiguous,clear_ex,clear_in,clear_ex
5b9be67d9ee36f00012f7a8f,14,9,clear_in,ambiguous,none,clear_in
5b9be67d9ee36f00012f7a8f,30,10,clear_in,clear_in,none,none
5b9be67d9ee36f00012f7a8f,16,11,clear_ex,ambiguous,clear_in,clear_in
5b9be67d9ee36f00012f7a8f,25,12,ambiguous,clear_in,clear_in,clear_ex
5b9be67d9ee36f00012f7a8f,19,13,clear_in,clear_in,clear_ex,none
5b9be67d9ee36f00012f7a8f,1,14,clear_ex,clear_in,none,none
5b9be67d9ee36f00012f7a8f,2,15,clear_in,none,ambiguous,clear_ex
5b9be67d9ee36f00012f7a8f,23,16,clear_in,ambiguous,clear_ex,clear_in
5b9be67d9ee36f00012f7a8f,7,17,clear_in,clear_ex,none,clear_in
5b9be67d9ee36f00012f7a8f,8,18,clear_ex,none,clear_in,clear_in
5b9be67d9ee36f00012f7a8f,27,19,clear_in,none,clear_in,clear_ex
5b9be67d9ee36f00012f7a8f,20,20,clear_in,ambiguous,ambiguous,clear_ex
5b9be67d9ee36f00012f7a8f,6,21,clear_in,none,none,clear_in
5b9be67d9ee36f00012f7a8f,26,22,none,clear_in,ambiguous,clear_in
5b9be67d9ee36f00012f7a8f,29,23,clear_in,clear_ex,ambiguous,clear_ex
5b9be67d9ee36f00012f7a8f,12,24,ambiguous,clear_in,clear_ex,none
5b9be67d9ee36f00012f7a8f,5,25,clear_ex,clear_in,ambiguous,clear_ex
5b9be67d9ee36f00012f7a8f,18,26,clear_in,none,none,clear_ex
5b9be67d9ee36f00012f7a8f,17,27,none,none,clear_in,clear_ex
5b9be67d9ee36f00012f7a8f,31,28,clear_ex,clear_in,clear_in,none
5b9be67d9ee36f00012f7a8f,3,29,clear_in,none,clear_ex,clear_in
5b9be67d9ee36f00012f7a8f,4,30,none,clear_ex,clear_in,clear_in
6228f5900f303f54ca6ab186,13,0,ambiguous,clear_ex,clear_in,none
6228f5900f303f54ca6ab186,16,1,clear_in,clear_in,clear_in,clear_ex
6228f5900f303f54ca6ab186,5,2,none,clear_ex,clear_in,clear_in
6228f5900f303f54ca6ab186,24,3,clear_in,none,ambiguous,none
6228f5900f303f54ca6ab186,8,4,clear_in,clear_ex,ambiguous,clear_ex
6228f5900f303f54ca6ab186,9,5,ambiguous,clear_in,ambiguous,none
6228f5900f303f54ca6ab186,4,6,clear_in,none,clear_ex,none
6228f5900f303f54ca6ab186,30,7,none,clear_in,clear_ex,none
6228f5900f303f54ca6ab186,11,8,clear_in,ambiguous,ambiguous,none
6228f5900f303f54ca6ab186,23,9,clear_in,none,none,none
6228f5900f303f54ca6ab186,25,10,ambiguous,clear_in,clear_ex,clear_in
6228f5900f303f54ca6ab186,19,11,none,none,clear_in,none
6228f5900f303f54ca6ab186,18,12,none,clear_in,clear_in,clear_ex
6228f5900f303f54ca6ab186,27,13,clear_ex,clear_in,none,clear_in
6228f5900f303f54ca6ab186,14,14,clear_in,ambiguous,clear_ex,clear_in
6228f5900f303f54ca6ab186,29,15,clear_ex,clear_in,clear_in,clear_ex
6228f5900f303f54ca6ab186,3,16,clear_in,clear_ex,none,clear_in
6228f5900f303f54ca6ab186,22,17,ambiguous,clear_ex,clear_in,clear_in
6228f5900f303f54ca6ab186,28,18,clear_ex,clear_in,clear_ex,clear_in
6228f5900f303f54ca6ab186,6,19,clear_in,ambiguous,ambiguous,clear_ex
6228f5900f303f54ca6ab186,7,20,clear_in,clear_ex,ambiguous,clear_in
6228f5900f303f54ca6ab186,2,21,clear_in,clear_in,ambiguous,clear_ex
6228f5900f303f54ca6ab186,10,22,clear_ex,clear_ex,clear_in,clear_in
6228f5900f303f54ca6ab186,12,23,ambiguous,clear_in,clear_in,none
6228f5900f303f54ca6ab186,26,24,clear_in,clear_in,none,clear_ex
6228f5900f303f54ca6ab186,21,25,clear_in,clear_in,clear_in,none
6228f5900f303f54ca6ab186,20,26,none,clear_in,none,clear_ex
6228f5900f303f54ca6ab186,31,27,ambiguous,clear_in,clear_ex,clear_ex
6228f5900f303f54ca6ab186,17,28,clear_in,clear_ex,clear_in,clear_in
6228f5900f303f54ca6ab186,1,29,clear_ex,clear_in,ambiguous,clear_ex
6228f5900f303f54ca6ab186,15,30,ambiguous,clear_in,none,clear_in
5e837e917441520b9c662931,24,0,clear_in,clear_in,clear_ex,clear_ex
5e837e917441520b9c662931,15,1,none,clear_in,none,clear_in
5e837e917441520b9c662931,20,2,clear_in,clear_ex,clear_in,none
5e837e917441520b9c662931,27,3,ambiguous,ambiguous,clear_in,none
5e837e917441520b9c662931,6,4,none,ambiguous,clear_in,clear_in
5e837e917441520b9c662931,30,5,none,clear_in,ambiguous,none
5e837e917441520b9c662931,25,6,clear_in,none,ambiguous,none
5e837e917441520b9c662931,4,7,clear_in,none,ambiguous,clear_in
5e837e917441520b9c662931,11,8,clear_in,clear_in,clear_in,clear_in
5e837e917441520b9c662931,1,9,clear_ex,none,clear_in,clear_in
5e837e917441520b9c662931,22,10,clear_ex,ambiguous,clear_in,none
5e837e917441520b9c662931,7,11,clear_in,clear_in,clear_in,none
5e837e917441520b9c662931,21,12,clear_in,ambiguous,clear_in,clear_in
5e837e917441520b9c662931,23,13,ambiguous,clear_in,ambiguous,clear_in
5e837e917441520b9c662931,28,14,clear_in,ambiguous,ambiguous,clear_ex
5e837e917441520b9c662931,5,15,none,clear_in,clear_in,none
5e837e917441520b9c662931,12,16,ambiguous,clear_in,clear_ex,clear_in
5e837e917441520b9c662931,16,17,clear_in,clear_in,clear_in,clear_ex
5e837e917441520b9c662931,14,18,clear_in,clear_in,ambiguous,clear_in
5e837e917441520b9c662931,13,19,clear_in,clear_ex,ambiguous,none
5e837e917441520b9c662931,2,20,ambiguous,none,clear_in,clear_in
5e837e917441520b9c662931,31,21,clear_ex,clear_in,none,none
5e837e917441520b9c662931,18,22,clear_ex,ambiguous,clear_in,clear_in
5e837e917441520b9c662931,3,23,none,clear_in,clear_ex,clear_in
5e837e917441520b9c662931,26,24,none,clear_in,none,clear_ex
5e837e917441520b9c662931,17,25,none,clear_in,clear_ex,none
5e837e917441520b9c662931,10,26,ambiguous,clear_in,none,clear_in
5e837e917441520b9c662931,29,27,clear_in,none,clear_in,clear_in
5e837e917441520b9c662931,8,28,clear_in,ambiguous,none,none
5e837e917441520b9c662931,9,29,ambiguous,clear_in,none,clear_ex
5e837e917441520b9c662931,19,30,clear_ex,clear_in,ambiguous,clear_in
6018a5c0e1600b187ccb8693,19,0,clear_ex,clear_in,ambiguous,clear_in
6018a5c0e1600b187ccb8693,17,1,clear_in,ambiguous,clear_in,clear_in
6018a5c0e1600b187ccb8693,21,2,clear_in,none,clear_in,clear_ex
6018a5c0e1600b187ccb8693,29,3,clear_in,ambiguous,clear_ex,clear_in
6018a5c0e1600b187ccb8693,18,4,clear_in,clear_ex,clear_in,none
6018a5c0e1600b187ccb8693,20,5,clear_in,clear_ex,ambiguous,clear_in
6018a5c0e1600b187ccb8693,25,6,clear_in,clear_ex,clear_in,clear_ex
6018a5c0e1600b187ccb8693,11,7,none,clear_in,none,clear_in
6018a5c0e1600b187ccb8693,9,8,clear_in,none,clear_ex,none
6018a5c0e1600b187ccb8693,2,9,none,clear_in,none,clear_ex
6018a5c0e1600b187ccb8693,12,10,ambiguous,clear_ex,clear_in,clear_in
6018a5c0e1600b187ccb8693,7,11,clear_ex,clear_in,clear_ex,clear_in
6018a5c0e1600b187ccb8693,3,12,ambiguous,none,clear_in,clear_in
6018a5c0e1600b187ccb8693,31,13,none,none,clear_in,clear_ex
6018a5c0e1600b187ccb8693,5,14,clear_in,ambiguous,ambiguous,clear_in
6018a5c0e1600b187ccb8693,16,15,clear_in,ambiguous,clear_in,clear_ex
6018a5c0e1600b187ccb8693,26,16,clear_in,clear_in,clear_in,clear_in
6018a5c0e1600b187ccb8693,23,17,clear_in,none,clear_ex,clear_in
6018a5c0e1600b187ccb8693,14,18,none,clear_in,clear_in,clear_in
6018a5c0e1600b187ccb8693,15,19,clear_in,clear_ex,ambiguous,none
6018a5c0e1600b187ccb8693,6,20,clear_in,none,none,clear_ex
6018a5c0e1600b187ccb8693,1,21,ambiguous,clear_in,none,clear_ex
6018a5c0e1600b187ccb8693,30,22,clear_in,clear_in,clear_ex,clear_in
6018a5c0e1600b187ccb8693,28,23,ambiguous,clear_in,clear_in,clear_ex
6018a5c0e1600b187ccb8693,4,24,clear_in,clear_in,ambiguous,clear_ex
6018a5c0e1600b187ccb8693,24,25,ambiguous,none,clear_in,none
6018a5c0e1600b187ccb8693,10,26,ambiguous,clear_in,clear_ex,clear_in
6018a5c0e1600b187ccb8693,27,27,ambiguous,none,clear_in,clear_ex
6018a5c0e1600b187ccb8693,8,28,ambiguous,clear_in,ambiguous,none
6018a5c0e1600b187ccb8693,13,29,none,ambiguous,clear_in,clear_in
6018a5c0e1600b187ccb8693,22,30,none,none,clear_in,clear_in
5f5452df72345118f58d187b,10,0,none,none,clear_in,clear_ex
5f5452df72345118f58d187b,29,1,ambiguous,ambiguous,clear_in,clear_in
5f5452df72345118f58d187b,25,2,clear_in,clear_in,none,clear_in
5f5452df72345118f58d187b,2,3,none,clear_in,clear_ex,none
5f5452df72345118f58d187b,5,4,clear_in,ambiguous,clear_ex,none
5f5452df72345118f58d187b,31,5,ambiguous,ambiguous,clear_in,clear_ex
5f5452df72345118f58d187b,22,6,none,clear_in,clear_in,clear_ex
5f5452df72345118f58d187b,11,7,clear_ex,clear_in,clear_ex,clear_in
5f5452df72345118f58d187b,20,8,ambiguous,clear_in,none,clear_ex
5f5452df72345118f58d187b,1,9,clear_in,none,none,clear_in
5f5452df72345118f58d187b,18,10,ambiguous,clear_in,clear_in,none
5f5452df72345118f58d187b,21,11,ambiguous,ambiguous,clear_in,none
5f5452df72345118f58d187b,23,12,clear_in,clear_in,clear_in,clear_ex
5f5452df72345118f58d187b,24,13,none,clear_in,clear_in,clear_in
5f5452df72345118f58d187b,26,14,clear_in,clear_in,ambiguous,clear_in
5f5452df72345118f58d187b,28,15,ambiguous,clear_in,clear_ex,clear_in
5f5452df72345118f58d187b,15,16,none,ambiguous,clear_in,clear_ex
5f5452df72345118f58d187b,6,17,clear_in,none,ambiguous,none
5f5452df72345118f58d187b,4,18,clear_in,clear_ex,none,none
5f5452df72345118f58d187b,27,19,clear_in,clear_ex,clear_in,clear_in
5f5452df72345118f58d187b,14,20,ambiguous,clear_in,clear_in,clear_ex
5f5452df72345118f58d187b,16,21,ambiguous,clear_ex,clear_in,clear_in
5f5452df72345118f58d187b,13,22,clear_in,none,clear_in,clear_in
5f5452df72345118f58d187b,30,23,ambiguous,clear_in,ambiguous,clear_ex
5f5452df72345118f58d187b,9,24,none,none,clear_in,none
5f5452df72345118f58d187b,8,25,ambiguous,clear_in,ambiguous,clear_in
5f5452df72345118f58d187b,3,26,none,clear_in,ambiguous,clear_in
5f5452df72345118f58d187b,19,27,clear_ex,clear_in,none,clear_in
5f5452df72345118f58d187b,7,28,clear_ex,clear_ex,clear_in,clear_in
5f5452df72345118f58d187b,12,29,none,clear_ex,clear_in,clear_in
5f5452df72345118f58d187b,17,30,clear_in,none,none,none
610329b54482df381e19b78f,22,0,clear_in,ambiguous,none,clear_ex
610329b54482df381e19b78f,9,1,clear_ex,clear_in,ambiguous,clear_in
610329b54482df381e19b78f,29,2,ambiguous,ambiguous,clear_in,clear_ex
610329b54482df381e19b78f,6,3,clear_in,clear_ex,clear_in,clear_ex
610329b54482df381e19b78f,31,4,clear_in,none,clear_in,none
610329b54482df381e19b78f,30,5,ambiguous,clear_ex,clear_in,clear_ex
610329b54482df381e19b78f,23,6,clear_ex,none,clear_in,none
610329b54482df381e19b78f,7,7,clear_in,clear_in,ambiguous,clear_ex
610329b54482df381e19b78f,10,8,none,clear_in,clear_in,clear_ex
610329b54482df381e19b78f,8,9,ambiguous,clear_in,ambiguous,clear_ex
610329b54482df381e19b78f,14,10,clear_in,none,ambiguous,none
610329b54482df381e19b78f,4,11,clear_ex,clear_in,ambiguous,none
610329b54482df381e19b78f,5,12,ambiguous,clear_in,none,clear_in
610329b54482df381e19b78f,16,13,clear_in,ambiguous,none,none
610329b54482df381e19b78f,2,14,ambiguous,clear_in,ambiguous,none
610329b54482df381e19b78f,25,15,ambiguous,clear_ex,clear_in,clear_in
610329b54482df381e19b78f,20,16,none,ambiguous,clear_in,clear_in
610329b54482df381e19b78f,17,17,clear_ex,clear_in,ambiguous,clear_ex
610329b54482df381e19b78f,27,18,clear_ex,clear_in,none,none
610329b54482df381e19b78f,19,19,clear_in,ambiguous,ambiguous,clear_ex
610329b54482df381e19b78f,3,20,ambiguous,none,clear_in,clear_ex
610329b54482df381e19b78f,11,21,clear_in,none,clear_ex,none
610329b54482df381e19b78f,28,22,none,none,clear_in,clear_ex
610329b54482df381e19b78f,1,23,clear_in,none,clear_in,clear_ex
610329b54482df381e19b78f,15,24,clear_ex,ambiguous,clear_in,clear_in
610329b54482df381e19b78f,13,25,clear_in,clear_ex,none,clear_in
610329b54482df381e19b78f,26,26,none,clear_in,none,clear_ex
610329b54482df381e19b78f,21,27,clear_ex,clear_ex,clear_in,clear_in
610329b54482df381e19b78f,24,28,none,clear_ex,clear_in,none
610329b54482df381e19b78f,18,29,ambiguous,ambiguous,clear_in,none
610329b54482df381e19b78f,12,30,clear_ex,clear_in,clear_ex,clear_in
64d50beffeab8e801e7df616,22,0,ambiguous,none,clear_in,clear_ex
64d50beffeab8e801e7df616,14,1,clear_ex,clear_in,clear_in,clear_in
64d50beffeab8e801e7df616,30,2,clear_ex,none,clear_in,clear_in
64d50beffeab8e801e7df616,17,3,ambiguous,clear_in,clear_in,none
64d50beffeab8e801e7df616,16,4,none,clear_in,none,clear_ex
64d50beffeab8e801e7df616,10,5,clear_in,ambiguous,clear_ex,clear_in
64d50beffeab8e801e7df616,3,6,clear_in,clear_ex,ambiguous,clear_in
64d50beffeab8e801e7df616,23,7,clear_in,clear_in,clear_in,clear_in
64d50beffeab8e801e7df616,18,8,clear_ex,clear_in,ambiguous,clear_in
64d50beffeab8e801e7df616,11,9,ambiguous,clear_in,ambiguous,clear_in
64d50beffeab8e801e7df616,20,10,clear_in,ambiguous,clear_ex,none
64d50beffeab8e801e7df616,15,11,ambiguous,clear_ex,clear_in,clear_in
64d50beffeab8e801e7df616,1,12,none,none,clear_in,clear_ex
64d50beffeab8e801e7df616,6,13,clear_in,ambiguous,ambiguous,clear_in
64d50beffeab8e801e7df616,21,14,clear_in,clear_in,clear_in,clear_ex
64d50beffeab8e801e7df616,29,15,clear_in,none,clear_ex,clear_in
64d50beffeab8e801e7df616,12,16,ambiguous,clear_in,ambiguous,clear_ex
64d50beffeab8e801e7df616,9,17,clear_in,clear_ex,none,clear_in
64d50beffeab8e801e7df616,13,18,none,clear_in,clear_ex,clear_in
64d50beffeab8e801e7df616,19,19,ambiguous,ambiguous,clear_in,none
64d50beffeab8e801e7df616,4,20,clear_in,clear_ex,clear_ex,clear_in
